0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,class
-1.2545656494361206,-1.2364778603818776,1.3440140832958607,0.26406792816641916,-0.7451314133870967,1.8331690664724063,1.3380784886691008,0.9184771676276685,0.4493264750927813,-0.3036857334050418,1.0469866784197936,-1.2937229757082187,2.7664564848025224,0.4608306801939211,0.1337104553845832,1.0270789116578085,0.1469491804436178,-0.4282895663715403,1.2145976802021625,-0.19601428307463395,0
-0.4590262395210156,2.2481943623946683,-0.5034279555987932,0.26406792816641916,0.9498167893630399,-0.699707018463561,-0.3179592448322615,-0.8701833340815202,-0.963649861676971,-0.3036857334050418,-0.7659772668958666,-1.2937229757082187,-1.1914039404570154,0.4608306801939211,0.1337104553845832,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,-0.8233178906068351,-0.19601428307463395,1
1.1320525803091945,-0.738667542842371,1.3440140832958607,1.3597854724254201,-0.4165624079606273,-0.699707018463561,0.5100596219184197,-0.8701833340815202,0.4493264750927813,-0.3036857334050418,0.1405047057619635,-1.2937229757082187,1.1833123146987072,0.4608306801939211,0.1337104553845832,-0.7049259983890862,-1.3837714491773996,2.3348689263480744,-0.8233178906068351,-0.19601428307463395,0
-1.2545656494361206,1.7503840448551617,-0.5034279555987932,-0.1011712532532478,1.634246939825297,-0.699707018463561,0.5100596219184197,-0.8701833340815202,0.4493264750927813,3.8850830032162245,1.0469866784197936,-0.34105509963442,0.8315024991200816,0.4608306801939211,2.016956305871672,-0.7049259983890862,0.1469491804436178,2.3348689263480744,-0.8233178906068351,-0.19601428307463395,0
-1.2545656494361206,0.2569530922366421,0.4202930638485338,-1.1968887975122486,0.5666635047179338,-0.699707018463561,-0.3179592448322615,0.024146916773074168,0.4493264750927813,-0.3036857334050418,1.0469866784197936,1.5642806525131774,1.5351221302773328,0.4608306801939211,2.016956305871672,1.0270789116578085,0.1469491804436178,2.3348689263480744,-0.8233178906068351,-0.19601428307463395,1
1.1320525803091945,1.2525737273156552,-0.5034279555987932,1.3597854724254201,2.0500090146529657,1.8331690664724063,-0.3179592448322615,-0.8701833340815202,0.4493264750927813,-0.3036857334050418,1.0469866784197936,1.5642806525131774,-0.048022039826482336,0.4608306801939211,2.016956305871672,-0.7049259983890862,-1.3837714491773996,2.3348689263480744,1.2145976802021625,-0.19601428307463395,0
1.1320525803091945,0.2569530922366421,-0.5034279555987932,-0.1011712532532478,-0.1546287563854807,0.5667310240044227,1.3380784886691008,0.024146916773074168,0.4493264750927813,-0.3036857334050418,1.0469866784197936,-0.34105509963442,1.5351221302773328,0.4608306801939211,0.1337104553845832,-0.7049259983890862,0.1469491804436178,-0.4282895663715403,-0.8233178906068351,-0.19601428307463395,0
-0.4590262395210156,1.2525737273156552,-0.5034279555987932,-0.8316496160925817,1.3031968307979807,-0.699707018463561,-0.3179592448322615,-0.8701833340815202,0.4493264750927813,-0.3036857334050418,-0.7659772668958666,0.6116127764393786,-0.048022039826482336,0.4608306801939211,-1.7495353951025054,-0.7049259983890862,1.677669810064635,-0.4282895663715403,1.2145976802021625,-0.19601428307463395,0
1.1320525803091945,-0.738667542842371,-0.5034279555987932,0.26406792816641916,-0.07523344115837269,1.1999500452384144,0.5100596219184197,-0.8701833340815202,-2.376626198446723,-0.3036857334050418,1.0469866784197936,-1.2937229757082187,2.238741761434584,0.4608306801939211,0.1337104553845832,-0.7049259983890862,-1.3837714491773996,-0.4282895663715403,-0.8233178906068351,-0.19601428307463395,0
-0.4590262395210156,0.7547634097761486,1.3440140832958607,-1.1968887975122486,0.6956808919619843,-0.699707018463561,-1.973996978333624,0.9184771676276685,1.8623028118625335,-0.3036857334050418,-0.7659772668958666,0.6116127764393786,-0.6636892170890771,0.4608306801939211,0.1337104553845832,1.0270789116578085,1.677669810064635,-0.4282895663715403,-0.8233178906068351,-0.19601428307463395,1
