checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_rate,personal_status,other_debtors,residence_since,property,age,other_installment_plans,class
0.6887372317211945,-0.801051834,1.347110632737976,0.5429499644318405,-0.916282276,-0.347964952,-0.190905831,-1.047503908,-0.864196415,-0.493886621,1.0879082239773117,0.23782765196146508,-0.488358468,0.0373803907979128,0
-1.451932543,-0.751240443,0.4505479491934533,0.5429499644318405,0.1704985927982509,-0.347964952,-0.615535872,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.23782765196146508,-0.139591165,-0.195413339,0
-1.451932543,-0.167856189,-0.604822923,-1.783978455,-0.916282276,-0.347964952,-0.291082636,-1.047503908,-0.864196415,-0.493886621,1.0879082239773117,0.23782765196146508,0.5579434420411575,-0.195413339,0
-1.451932543,-0.835666529,1.355151553666626,-1.783978455,-0.644587059,-0.850257455,-0.664876687,0.9546503761693188,1.1571443517761548,1.7697603929850454,1.0879082239773117,0.23782765196146508,-1.069637307,-0.195413339,1
0.6887372317211945,-0.962305658,0.6857448863564782,0.5429499644318405,-0.372891842,-0.347964952,-0.078767616,0.9546503761693188,1.1571443517761548,2.387118669607736,-0.919195184,0.23782765196146508,-0.720870004,-0.165065642,1
-1.451932543,-1.328714871,-0.839014745,0.5429499644318405,0.1704985927982509,1.661205062223354,-0.216323826,0.9546503761693188,1.1571443517761548,-0.082314437,-0.919195184,0.23782765196146508,-0.488358468,-0.195413339,1
0.6887372317211945,-1.194477394,0.350036437585323,0.5429499644318405,-1.187977493,-0.347964952,-0.627497282,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.23782765196146508,-0.720870004,-0.176205936,0
-1.451932543,2.2880986523177462,-0.06005053,0.5429499644318405,0.9855842442818061,1.661205062223354,0.2441904436241031,0.9546503761693188,1.1571443517761548,0.7408299319472283,-0.919195184,0.23782765196146508,-0.819687406,-0.08785188,1
0.6887372317211945,-0.315601839,-0.75559019,-1.783978455,-1.45967271,1.661205062223354,0.23222903401539735,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.23782765196146508,-0.04658655,-0.092269582,0
-1.451932543,2.041574481254177,0.46662979105075414,0.5429499644318405,-0.916282276,1.661205062223354,1.3536111848315593,0.9546503761693188,1.1571443517761548,0.12347165532453808,1.0879082239773117,0.23782765196146508,-0.488358468,-0.185809637,0
0.6887372317211945,0.16309406818417405,-0.604822923,0.5429499644318405,1.8006698957653613,1.661205062223354,0.6807818943418621,0.9546503761693188,1.1571443517761548,0.3292577475321015,1.0879082239773117,0.23782765196146508,0.40099815553614826,-0.030805891,1
0.6887372317211945,0.8317486691511146,0.048501902760932,0.5429499644318405,0.9855842442818061,1.661205062223354,0.8302995144506837,0.9546503761693188,1.1571443517761548,0.7408299319472283,1.0879082239773117,0.23782765196146508,1.662373235965297,-0.195413339,1
0.6887372317211945,-0.920092615,-0.705334434,-1.783978455,0.1704985927982509,1.661205062223354,-0.253703231,0.9546503761693188,1.1571443517761548,0.12347165532453808,1.0879082239773117,0.23782765196146508,-0.255846932,-0.155077792,0
0.6887372317211945,0.28297911027673167,0.048501902760932,0.5429499644318405,1.8006698957653613,1.661205062223354,1.5778876149947916,0.9546503761693188,1.1571443517761548,0.7408299319472283,1.0879082239773117,0.23782765196146508,-1.069637307,-0.003339305,1
0.6887372317211945,2.280500304579485,-0.41184082,0.5429499644318405,0.1704985927982509,-0.347964952,0.0572934184880761,-1.047503908,-0.864196415,-0.493886621,1.0879082239773117,0.23782765196146508,0.7904549776041343,-0.195413339,0
0.6887372317211945,1.3940264017824051,0.25756584690584305,0.5429499644318405,-0.916282276,-0.347964952,-0.652915277,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.23782765196146508,-1.069637307,0.3212658138083045,1
0.6887372317211945,-0.167856189,-0.052009609,0.5429499644318405,0.44219380995943597,-0.347964952,1.5778876149947916,0.9546503761693188,1.1571443517761548,-0.082314437,1.0879082239773117,0.23782765196146508,0.8485828614948784,-0.195413339,1
-1.451932543,-1.067838265,0.8525939956259746,0.5429499644318405,-0.372891842,-0.347964952,-0.440600256,0.9546503761693188,1.1571443517761548,-0.082314437,-0.919195184,0.23782765196146508,-0.558111929,-0.081897585,1
0.6887372317211945,-0.976658093,-0.705334434,-1.783978455,-0.916282276,-0.347964952,-0.627497282,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.23782765196146508,-0.255846932,-0.194645043,0
-1.451932543,-0.772346964,0.18218221319974534,0.5429499644318405,0.9855842442818061,-0.347964952,0.10812940932507542,0.9546503761693188,1.1571443517761548,0.9466160241547917,-0.919195184,0.23782765196146508,-0.319787605,0.4301717913772437,1
-1.451932543,-0.28689697,-0.839014745,0.5429499644318405,-0.372891842,-0.347964952,-0.652915277,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.23782765196146508,0.4416876742596692,-0.002571008,0
-1.451932543,-1.046731744,-0.839014745,-1.783978455,-0.372891842,-0.347964952,-0.489941071,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,0.23782765196146508,-0.139591165,-0.195413339,0
0.6887372317211945,0.810642147655946,-0.688247477,0.5429499644318405,-1.45967271,-0.347964952,-0.615535872,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.23782765196146508,-0.093088858,-0.195413339,0
0.6887372317211945,0.8452568429080222,-0.604822923,0.5429499644318405,-0.916282276,-0.347964952,-0.602079286,0.9546503761693188,-0.864196415,-0.493886621,-0.919195184,0.23782765196146508,-0.139591165,-0.195413339,0
0.6887372317211945,-1.018871136,0.9701924642074873,0.5429499644318405,-0.372891842,-0.347964952,-0.428638847,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.23782765196146508,-0.604614236,-0.128187427,0
0.6887372317211945,0.09977450369866832,-0.655078678,0.5429499644318405,1.5289746786041762,1.661205062223354,0.9798171345595054,0.9546503761693188,1.1571443517761548,0.12347165532453808,1.0879082239773117,0.23782765196146508,-1.069637307,-0.195413339,1
0.6887372317211945,-0.765592878,-0.931485335,-1.783978455,-0.916282276,-0.347964952,-0.627497282,-1.047503908,-0.864196415,-0.493886621,-0.919195184,0.23782765196146508,0.09292037091520411,-0.181968157,0
0.6887372317211945,0.13523345981055165,-0.345503223,-1.783978455,0.1704985927982509,1.661205062223354,-0.054844797,0.9546503761693188,1.1571443517761548,-0.288100529,1.0879082239773117,0.23782765196146508,-0.023335397,3.2671052811360295,1
-1.451932543,-0.075831755,1.4556630652747564,0.5429499644318405,0.1704985927982509,-0.347964952,-0.066806206,0.9546503761693188,1.1571443517761548,-0.288100529,-0.919195184,0.23782765196146508,0.20917613869669247,-0.191763932,1
0.6887372317211945,-0.716625748,-0.454055655,0.5429499644318405,0.1704985927982509,-0.347964952,-0.340423451,0.9546503761693188,1.1571443517761548,1.7697603929850454,1.0879082239773117,0.23782765196146508,-0.720870004,0.22407635234466566,1
0.6887372317211945,-0.385675491,-0.805845946,0.5429499644318405,0.1704985927982509,1.661205062223354,0.6060230842874513,0.9546503761693188,1.1571443517761548,0.12347165532453808,1.0879082239773117,0.23782765196146508,0.7439526704915389,-0.166602234,1
-1.451932543,-0.941199136,1.1541285304503655,-1.783978455,1.8006698957653613,1.661205062223354,-0.664876687,-1.047503908,-0.864196415,-0.493886621,1.0879082239773117,0.23782765196146508,-0.174467895,-0.18926697,0
0.6887372317211945,1.7528372672002708,-0.680206556,-1.783978455,0.1704985927982509,1.661205062223354,2.1639966858213726,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,0.23782765196146508,0.09292037091520411,-0.176205936,0
0.6887372317211945,-0.716625748,1.355151553666626,0.5429499644318405,0.44219380995943597,1.661205062223354,-0.029426801,0.9546503761693188,1.1571443517761548,1.7697603929850454,1.0879082239773117,0.23782765196146508,0.6160713259319017,-0.140864313,1
0.6887372317211945,0.9507894503838651,-0.705334434,0.5429499644318405,-0.101196624,-0.347964952,3.484237271382267,-1.047503908,1.1571443517761548,-0.288100529,1.0879082239773117,0.23782765196146508,0.9764642060545157,-0.173901047,0
0.6887372317211945,3.6524242017654425,2.862824227788581,-1.783978455,-1.731367927,-1.854842462,-0.652915277,-1.047503908,1.1571443517761548,-0.082314437,-0.919195184,0.23782765196146508,-1.069637307,-0.127995353,0
0.6887372317211945,-0.554527663,1.5561745768828867,0.5429499644318405,-0.372891842,-0.347964952,0.23222903401539735,0.9546503761693188,-0.864196415,-0.493886621,1.0879082239773117,-3.111173978,-0.953381539,-0.195413339,1
0.6887372317211945,0.6764046709466736,1.8406221547338957,0.5429499644318405,0.44219380995943597,-0.347964952,1.9143022602396402,0.9546503761693188,1.1571443517761548,0.7408299319472283,1.0879082239773117,0.23782765196146508,-0.66274212,-0.195413339,1
